timestamp,value,gesture
1780323288.615176,537,right
1780323288.635719,532,right
1780323288.656173,511,right
1780323288.676055,575,right
1780323288.693307,474,right
1780323288.713730,521,right
1780323288.734313,498,right
1780323288.754202,435,right
1780323288.775060,528,right
1780323288.795556,459,right
1780323288.816324,469,right
1780323288.836326,465,right
1780323288.857193,483,right
1780323288.877232,495,right
1780323288.897055,485,right
1780323288.914256,446,right
1780323288.934760,501,right
1780323288.955172,487,right
1780323288.975195,417,right
1780323288.996348,492,right
1780323289.016772,488,right
1780323289.037232,476,right
1780323289.057197,501,right
1780323289.074360,471,right
1780323289.094782,509,right
1780323289.115365,481,right
1780323289.135487,523,right
1780323289.155552,480,right
1780323289.176055,505,right
1780323289.196172,507,right
1780323289.217232,487,right
1780323289.237055,474,right
1780323289.254171,493,right
1780323289.274807,483,right
1780323289.295174,484,right
1780323289.315570,450,right
1780323289.336087,502,right
1780323289.356076,498,right
1780323289.377080,467,right
1780323289.397084,449,right
1780323289.414406,514,right
1780323289.434408,490,right
1780323289.455174,479,right
1780323289.475414,494,right
1780323289.495837,500,right
1780323289.516071,503,right
1780323289.536843,482,right
1780323289.557379,495,right
1780323289.577231,524,right
1780323289.594431,505,right
1780323289.614854,517,right
1780323289.634824,505,right
1780323289.655171,545,right
1780323289.676442,487,right
1780323289.696058,523,right
1780323289.717231,473,right
1780323289.737231,510,right
1780323289.758173,481,right
1780323289.778170,474,right
1780323289.799457,508,right
1780323289.815461,519,right
1780323289.835884,501,right
1780323289.856277,507,right
1780323289.876890,506,right
1780323289.897058,504,right
1780323289.917216,446,right
1780323289.938297,540,right
1780323289.958361,538,right
1780323289.975271,515,right
1780323289.995906,524,right
1780323290.016489,516,right
1780323290.036055,523,right
1780323290.057240,528,right
1780323290.077231,525,right
1780323290.098182,526,right
1780323290.118183,541,right
1780323290.138263,524,right
1780323290.155201,496,right
1780323290.176058,545,right
1780323290.196059,534,right
1780323290.216937,532,right
1780323290.237231,498,right
1780323290.257201,520,right
1780323290.278185,496,right
1780323290.298185,522,right
1780323290.315530,491,right
1780323290.336071,532,right
1780323290.356462,494,right
1780323290.376057,535,right
1780323290.397230,494,right
1780323290.417231,537,right
1780323290.437231,526,right
1780323290.458202,515,right
1780323290.479086,501,right
1780323290.495555,512,right
1780323290.516069,506,right
1780323290.536560,527,right
1780323290.556452,535,right
1780323290.577230,496,right
1780323290.597230,534,right
1780323290.618170,533,right
1780323290.638184,480,right
1780323290.655315,525,right
1780323290.679998,521,right
1780323290.696583,548,right
1780323290.716585,516,right
1780323290.737008,534,right
1780323290.757401,522,right
1780323290.777230,529,right
1780323290.798096,482,right
1780323290.818182,513,right
1780323290.839601,543,right
1780323290.860024,498,right
1780323290.876068,509,right
1780323290.897031,517,right
1780323290.917230,532,right
1780323290.937230,505,right
1780323290.958193,520,right
1780323290.978170,489,right
1780323290.999624,508,right
1780323291.019627,527,right
1780323291.036064,555,right
1780323291.056197,479,right
1780323291.077055,489,right
1780323291.097230,548,right
1780323291.117230,543,right
1780323291.138223,513,right
1780323291.158247,528,right
1780323291.179191,503,right
1780323291.200072,540,right
1780323291.216051,502,right
1780323291.237077,497,right
1780323291.257288,560,right
1780323291.278183,501,right
1780323291.298184,519,right
1780323291.318185,526,right
1780323291.339671,506,right
1780323291.359674,536,right
1780323291.380173,530,right
1780323291.396679,550,right
1780323291.417102,536,right
1780323291.437229,544,right
1780323291.458174,530,right
1780323291.478171,523,right
1780323291.499201,481,right
1780323291.519696,538,right
1780323291.540119,528,right
1780323291.556202,553,right
1780323291.576704,531,right
1780323291.597229,528,right
1780323291.617229,485,right
1780323291.638176,556,right
1780323291.658193,514,right
1780323291.679192,554,right
1780323291.699720,504,right
1780323291.720144,562,right
1780323291.740724,547,right
1780323291.761148,546,right
1780323291.777229,517,right
1780323291.798182,553,right
1780323291.818422,560,right
1780323291.839197,484,right
1780323291.859743,537,right
1780323291.880172,511,right
1780323291.900748,502,right
1780323291.921172,483,right
1780323291.937174,478,right
1780323291.957202,508,right
1780323291.978202,498,right
1780323291.998179,477,right
1780323292.019192,492,right
1780323292.039767,483,right
1780323292.060190,509,right
1780323292.080773,530,right
1780323292.101196,556,right
1780323292.117229,541,right
1780323292.138185,543,right
1780323292.158157,518,right
1780323292.178376,532,right
1780323292.199789,546,right
1780323292.220212,593,right
1780323292.240795,597,right
1780323292.260798,553,right
1780323292.277220,567,right
1780323292.297051,546,right
1780323292.318170,516,right
1780323292.338738,543,right
1780323292.359253,582,right
1780323292.379170,600,right
1780323292.400237,555,right
1780323292.420172,501,right
1780323292.441243,532,right
1780323292.457344,565,right
1780323292.478170,551,right
1780323292.498734,522,right
1780323292.518170,489,right
1780323292.539836,521,right
1780323292.559404,512,right
1780323292.580171,496,right
1780323292.600845,561,right
1780323292.621266,548,right
1780323292.641848,546,right
1780323292.662271,537,right
1780323292.678170,510,right
1780323292.699278,543,right
1780323292.719861,525,right
1780323292.740284,511,right
1780323292.760867,538,right
1780323292.781290,485,right
1780323292.801872,480,right
1780323292.822296,484,right
1780323292.838170,517,right
1780323292.858174,497,right
1780323292.879381,506,right
1780323292.899886,553,right
1780323292.920309,510,right
1780323292.940892,544,right
1780323292.961315,532,right
1780323292.981897,550,right
1780323293.002320,540,right
1780323293.018640,514,right
1780323293.039325,561,right
1780323293.059908,536,right
1780323293.080172,530,right
1780323293.100914,558,right
1780323293.121337,554,right
1780323293.141919,564,right
1780323293.162304,564,right
1780323293.178179,522,right
1780323293.198060,556,right
1780323293.219245,537,right
1780323293.239933,510,right
1780323293.260355,515,right
1780323293.280938,520,right
1780323293.301361,519,right
1780323293.321944,508,right
1780323293.342304,544,right
1780323293.358351,532,right
1780323293.379372,537,right
1780323293.399955,519,right
1780323293.420377,565,right
1780323293.440960,524,right
1780323293.461384,528,right
1780323293.481510,521,right
1780323293.501969,563,right
1780323293.522970,541,right
1780323293.542302,501,right
1780323293.559397,497,right
1780323293.579980,547,right
1780323293.600403,535,right
1780323293.620985,533,right
1780323302.694235,543,right
1780323302.710658,552,right
1780323302.731212,521,right
1780323302.751663,563,right
1780323302.772245,540,right
1780323302.792218,525,right
1780323302.813343,548,right
1780323302.833254,532,right
1780323302.853171,540,right
1780323302.874259,456,right
1780323302.894683,619,right
1780323302.915265,509,right
1780323302.935686,513,right
1780323302.955356,506,right
1780323302.972694,543,right
1780323302.993276,528,right
1780323303.013699,477,right
1780323303.034281,530,right
1780323303.054705,470,right
1780323303.075287,467,right
1780323303.095710,488,right
1780323303.116174,527,right
1780323303.136305,460,right
1780323303.156432,484,right
1780323303.177216,491,right
1780323303.193724,536,right
1780323303.214306,523,right
1780323303.234761,560,right
1780323303.255357,526,right
1780323303.275548,549,right
1780323303.296038,566,right
1780323303.316741,558,right
1780323303.337039,563,right
1780323303.353170,523,right
1780323303.374173,547,right
1780323303.394752,508,right
1780323303.415334,579,right
1780323303.435337,526,right
1780323303.455722,559,right
1780323303.476343,543,right
1780323303.497042,512,right
1780323303.517216,545,right
1780323303.533771,526,right
1780323303.554472,523,right
1780323303.573992,503,right
1780323303.595359,499,right
1780323303.615782,506,right
1780323303.636216,511,right
1780323303.656788,522,right
1780323303.677216,508,right
1780323303.693793,488,right
1780323303.714371,506,right
1780323303.734378,511,right
1780323303.755379,516,right
1780323303.775383,583,right
1780323303.795173,526,right
1780323303.816389,518,right
1780323303.836038,524,right
1780323303.857350,528,right
1780323303.877215,536,right
1780323303.898170,579,right
1780323303.914824,561,right
1780323303.935405,540,right
1780323303.955172,529,right
1780323303.976252,521,right
1780323303.996834,518,right
1780323304.017215,497,right
1780323304.037215,542,right
1780323304.058415,530,right
1780323304.074425,487,right
1780323304.094848,533,right
1780323304.115431,490,right
1780323304.135489,498,right
1780323304.156230,507,right
1780323304.176859,517,right
1780323304.197222,529,right
1780323304.217215,516,right
1780323304.238347,508,right
1780323304.254365,558,right
1780323304.275576,483,right
1780323304.295875,521,right
1780323304.316458,555,right
1780323304.336204,495,right
1780323304.357533,554,right
1780323304.377215,545,right
1780323304.398349,548,right
1780323304.414472,534,right
1780323304.434895,556,right
1780323304.455477,563,right
1780323304.475536,540,right
1780323304.496483,528,right
1780323304.516040,543,right
1780323304.537215,482,right
1780323304.557373,536,right
1780323304.578408,522,right
1780323304.594917,478,right
1780323304.615499,505,right
1780323304.635922,524,right
1780323304.656560,543,right
1780323304.676508,505,right
1780323304.697215,512,right
1780323304.717214,513,right
1780323304.737215,493,right
1780323304.758374,509,right
1780323304.778943,538,right
1780323304.799522,509,right
1780323304.815947,551,right
1780323304.836530,515,right
1780323304.856359,525,right
1780323304.877214,523,right
1780323304.897214,534,right
1780323304.918343,552,right
1780323304.938340,529,right
1780323304.959546,530,right
1780323304.975355,506,right
1780323304.996230,526,right
1780323305.016554,506,right
1780323305.036837,526,right
1780323305.057349,555,right
1780323305.077214,498,right
1780323305.098376,497,right
1780323305.118504,532,right
1780323305.139556,515,right
1780323305.155576,478,right
1780323305.176204,548,right
1780323305.197000,509,right
1780323305.217214,497,right
1780323305.238060,495,right
1780323305.258219,520,right
1780323305.278182,519,right
1780323305.299593,519,right
1780323305.315596,518,right
1780323305.336033,534,right
1780323305.356257,590,right
1780323305.377025,499,right
1780323305.397174,514,right
1780323305.417177,530,right
1780323305.438182,543,right
1780323305.459187,499,right
1780323305.479192,516,right
1780323305.495195,510,right
1780323305.516200,509,right
1780323305.537204,491,right
1780323305.557207,496,right
1780323305.578038,529,right
1780323305.598043,493,right
1780323305.618169,506,right
1780323305.639640,486,right
1780323305.659640,535,right
1780323305.679171,519,right
1780323305.696648,510,right
1780323305.716181,464,right
1780323305.737213,551,right
1780323305.757172,510,right
1780323305.778170,503,right
1780323305.799170,526,right
1780323305.819665,495,right
1780323305.840155,548,right
1780323305.860670,481,right
1780323305.877093,520,right
1780323305.897213,552,right
1780323305.917213,493,right
1780323305.938347,530,right
1780323305.958364,548,right
1780323305.978341,494,right
1780323305.999691,470,right
1780323306.020113,549,right
1780323306.040362,488,right
1780323306.056364,517,right
1780323306.077213,528,right
1780323306.097213,506,right
1780323306.118342,522,right
1780323306.138348,514,right
1780323306.159712,476,right
1780323306.180171,508,right
1780323306.200717,535,right
1780323306.216720,456,right
1780323306.237213,499,right
1780323306.257172,551,right
1780323306.278171,438,right
1780323306.298171,539,right
1780323306.319185,539,right
1780323306.339736,503,right
1780323306.360160,540,right
1780323306.380171,501,right
1780323306.396998,543,right
1780323306.417213,543,right
1780323306.438169,562,right
1780323306.458173,543,right
1780323306.479191,557,right
1780323306.499758,546,right
1780323306.520182,543,right
1780323306.540764,515,right
1780323306.560764,506,right
1780323306.581172,524,right
1780323306.597212,480,right
1780323306.618182,504,right
1780323306.638182,513,right
1780323306.659201,507,right
1780323306.679783,520,right
1780323306.700207,506,right
1780323306.720789,507,right
1780323306.741211,526,right
1780323306.761794,485,right
1780323306.778170,519,right
1780323306.798056,543,right
1780323306.819223,549,right
1780323306.839806,523,right
1780323306.859808,559,right
1780323306.880811,543,right
1780323306.900814,535,right
1780323306.921363,462,right
1780323306.937212,538,right
1780323306.958201,523,right
1780323306.978342,513,right
1780323306.999355,474,right
1780323307.019830,464,right
1780323307.040254,537,right
1780323307.060837,546,right
1780323307.081259,481,right
1780323307.101842,501,right
1780323307.118340,530,right
1780323307.138339,532,right
1780323307.158357,529,right
1780323307.179358,482,right
1780323307.199362,452,right
1780323307.220278,518,right
1780323307.240861,541,right
1780323307.261056,493,right
1780323307.277265,552,right
1780323307.298280,517,right
1780323307.318171,547,right
1780323307.338363,476,right
1780323307.359877,510,right
1780323307.380355,549,right
1780323307.400883,484,right
1780323307.421306,465,right
1780323307.441889,467,right
1780323307.462309,457,right
1780323307.482090,501,right
1780323307.498335,494,right
1780323307.519354,505,right
1780323307.539354,521,right
1780323307.560325,522,right
1780323307.580533,475,right
1780323307.601331,553,right
1780323307.621912,521,right
1780323307.642174,496,right
1780323307.662918,502,right
1780323307.679353,503,right
1780323307.699171,518,right
1780323307.720347,493,right
1780323307.740930,551,right
1780323307.761353,493,right
1780323307.781936,494,right
1780323307.801938,512,right
1780323307.822941,561,right
1780323307.838183,519,right
1780323307.859366,510,right
1780323307.879418,521,right
1780323307.900372,551,right
1780323307.920955,502,right
1780323307.941378,515,right
1780323307.961961,540,right
1780323307.982348,587,right
1780323308.002966,531,right
1780323308.019362,510,right
1780323308.039971,527,right
1780323308.060394,510,right
1780323308.080977,515,right
1780323308.100980,550,right
1780323308.121982,536,right
1780323308.141985,461,right
1780323308.162408,563,right
1780323308.178341,508,right
1780323308.199413,478,right
1780323308.219995,551,right
1780323308.240419,486,right
1780323308.261001,494,right
1780323308.281424,530,right
1780323308.301692,528,right
1780323308.322430,537,right
1780323308.342168,495,right
1780323308.358358,484,right
1780323308.384016,553,right
1780323308.400020,483,right
1780323308.421023,485,right
1780323308.441026,523,right
1780323308.461449,502,right
1780323308.481171,521,right
1780323308.502455,491,right
1780323308.523036,525,right
1780323308.543463,505,right
1780323308.559828,504,right
1780323308.580466,516,right
1780323308.601048,532,right
1780323308.621471,508,right
1780323308.642054,484,right
1780323308.662477,512,right
1780323308.682353,521,right
1780323308.703483,506,right
1780323308.724065,480,right
1780323308.740067,539,right
1780323308.760490,505,right
1780323308.781073,520,right
1780323308.801496,512,right
1780323308.821398,530,right
1780323308.842163,486,right
1780323308.863084,507,right
1780323308.883272,478,right
1780323308.899276,495,right
1780323308.920281,462,right
1780323308.940223,454,right
1780323308.961308,496,right
1780323308.982100,500,right
1780323309.002524,507,right
1780323309.023106,517,right
1780323309.043163,491,right
1780323309.064112,531,right
1780323309.079354,508,right
1780323309.100237,511,right
1780323309.120560,489,right
1780323309.141175,509,right
1780323309.162126,493,right
1780323309.182181,525,right
1780323309.203169,508,right
1780323309.223382,495,right
1780323309.243824,516,right
1780323309.260559,497,right
1780323309.281142,532,right
1780323309.301154,504,right
1780323309.322147,512,right
1780323309.342150,489,right
1780323309.363153,529,right
1780323309.382658,490,right
1780323309.403579,480,right
1780323309.424185,500,right
1780323309.444583,491,right
1780323309.461167,509,right
1780323309.481590,499,right
1780323309.501368,518,right
1780323309.522596,505,right
1780323309.542361,491,right
1780323309.563601,530,right
1780323309.584183,508,right
1780323309.604607,502,right
1780323309.625189,471,right
1780323309.641192,499,right
1780323309.662194,505,right
1780323309.682197,518,right
1780323309.702179,502,right
1780323309.723169,481,right
1780323309.743157,485,right
1780323309.763351,472,right
1780323309.784632,501,right
1780323309.801214,491,right
1780323309.821637,509,right
1780323309.842485,510,right
1780323309.862643,492,right
1780323309.882574,497,right
1780323309.903172,455,right
1780323309.924230,480,right
1780323309.944653,490,right
1780323309.965236,503,right
1780323309.980380,476,right
1780323310.001417,522,right
1780323310.022243,495,right
1780323310.042152,516,right
1780323310.063249,511,right
1780323310.083673,511,right
1780323310.104255,530,right
1780323310.124678,512,right
1780323310.141020,481,right
1780323310.161684,509,right
1780323310.182362,492,right
1780323310.202689,511,right
1780323310.223272,562,right
1780323310.243695,526,right
1780323310.264277,492,right
1780323310.284280,495,right
1780323310.305174,494,right
1780323310.325173,520,right
1780323310.345707,479,right
1780323310.362291,491,right
1780323310.382530,490,right
1780323310.403296,482,right
1780323310.423720,491,right
1780323310.444150,471,right
1780323310.464725,512,right
1780323310.485307,503,right
1780323310.505642,490,right
1780323310.526200,504,right
1780323310.542213,513,right
1780323310.563318,448,right
1780323310.583321,531,right
1780323310.604324,496,right
1780323310.624327,478,right
1780323310.644750,531,right
1780323310.665332,481,right
1780323310.685755,457,right
1780323310.702338,528,right
1780323310.722761,488,right
1780323310.743149,505,right
1780323310.763766,510,right
1780323310.784349,495,right
1780323310.804772,484,right
1780323310.825355,533,right
1780323310.845778,529,right
1780323310.866360,502,right
1780323310.882179,493,right
1780323310.902785,524,right
1780323310.923371,484,right
1780323310.943146,480,right
1780323310.964374,518,right
1780323310.984797,490,right
1780323311.005513,484,right
1780323311.025477,530,right
1780323311.042554,484,right
1780323311.062807,475,right
1780323311.082659,498,right
1780323311.103813,494,right
1780323311.124396,487,right
1780323311.144819,524,right
1780323311.165401,518,right
1780323311.185825,490,right
1780323311.206179,506,right
1780323311.226028,496,right
1780323311.247178,509,right
1780323311.263415,469,right
1780323311.283838,493,right
1780323311.304420,554,right
1780323311.324172,523,right
1780323311.345426,525,right
1780323311.365849,462,right
1780323311.386431,529,right
1780323311.406854,522,right
1780323311.423437,533,right
1780323311.443404,535,right
1780323311.464442,503,right
1780323311.484454,511,right
1780323311.505172,483,right
1780323311.525451,520,right
1780323311.546029,514,right
1780323311.565558,564,right
1780323311.586880,509,right
1780323311.603462,514,right
1780323311.623884,520,right
1780323311.644467,476,right
1780323311.664890,532,right
1780323311.685473,492,right
1780323311.705174,527,right
1780323311.726479,503,right
1780323311.746030,504,right
1780323311.763484,463,right
1780323311.783486,544,right
1780323311.804489,497,right
1780323311.824492,503,right
1780323311.844915,525,right
1780323311.865498,520,right
1780323311.885921,516,right
1780323311.906175,496,right
1780323311.926927,506,right
1780323311.943138,497,right
1780323311.963932,571,right
1780323311.984514,541,right
1780323312.005041,529,right
1780323312.025468,537,right
1780323312.045943,486,right
1780323312.066032,512,right
1780323312.087033,532,right
1780323312.107180,526,right
1780323312.127206,499,right
1780323312.148349,543,right
1780323312.164539,520,right
1780323312.184962,517,right
1780323312.205374,486,right
1780323312.225466,532,right
1780323312.246551,521,right
1780323312.266974,522,right
1780323312.287206,512,right
1780323312.307690,518,right
1780323312.324561,513,right
1780323312.344984,511,right
1780323312.365567,499,right
1780323312.386029,524,right
1780323312.406363,483,right
1780323312.426458,526,right
1780323312.447206,545,right
1780323312.467206,528,right
1780323312.488342,526,right
1780323312.504586,533,right
1780323312.525009,539,right
1780323312.545592,544,right
1780323312.566029,527,right
1780323312.586177,498,right
1780323312.606204,482,right
1780323312.627206,504,right
1780323312.648032,518,right
1780323312.664608,483,right
1780323312.685031,507,right
1780323312.705375,524,right
1780323312.725362,530,right
1780323312.746034,488,right
1780323312.766033,505,right
1780323312.786880,564,right
1780323312.807206,510,right
1780323312.827206,510,right
1780323312.844633,503,right
1780323312.865056,540,right
1780323312.885638,518,right
1780323312.906136,562,right
1780323312.926327,539,right
1780323312.947067,549,right
1780323312.967205,519,right
1780323312.988034,540,right
1780323313.008170,564,right
1780323313.028181,536,right
1780323313.045660,516,right
1780323313.065380,500,right
1780323313.086086,496,right
1780323313.106629,548,right
1780323313.126277,503,right
1780323313.147205,524,right
1780323313.167384,520,right
1780323313.188398,502,right
1780323313.209177,524,right
1780323313.225457,500,right
1780323313.246109,536,right
1780323313.266600,517,right
1780323313.287114,530,right
1780323313.307205,538,right
1780323313.328169,511,right
1780323313.348169,539,right
1780323313.369191,505,right
1780323313.385127,558,right
1780323313.405309,525,right
1780323313.426177,523,right
1780323313.446699,533,right
1780323313.467139,536,right
1780323313.487205,533,right
1780323313.507359,542,right
1780323313.528348,521,right
1780323313.549171,529,right
1780323313.565789,504,right
1780323313.586155,514,right
1780323313.606392,538,right
1780323313.627161,512,right
1780323313.647205,519,right
1780323313.667794,536,right
1780323313.688184,521,right
1780323313.708182,520,right
1780323313.729560,484,right
1780323313.745122,545,right
1780323313.765973,512,right
1780323313.786762,526,right
1780323313.807128,504,right
1780323313.827205,498,right
1780323313.848170,531,right
1780323313.868347,519,right
1780323313.888344,516,right
1780323313.905557,566,right
1780323313.929356,555,right
1780323313.946683,498,right
1780323313.966787,503,right
1780323313.987205,526,right
1780323314.007182,530,right
1780323314.028034,510,right
1780323314.048170,497,right
1780323314.069172,552,right
1780323314.089803,541,right
1780323314.110226,529,right
1780323314.126809,526,right
1780323314.147036,545,right
1780323314.167204,518,right
1780323314.188170,513,right
1780323314.208208,489,right
1780323314.229244,527,right
1780323314.249826,515,right
1780323314.270249,486,right
1780323314.286178,526,right
1780323314.306180,511,right
1780323314.327176,525,right
1780323314.347180,525,right
1780323314.368208,508,right
1780323314.388338,516,right
1780323314.408589,499,right
1780323314.429851,523,right
1780323314.450263,506,right
1780323314.466856,510,right
1780323314.487204,523,right
1780323314.507204,554,right
1780323314.528338,471,right
1780323314.548035,533,right
1780323314.569349,516,right
1780323314.589873,512,right
1780323314.609361,540,right
1780323314.625444,519,right
1780323314.646881,524,right
1780323314.667032,520,right
1780323314.687204,517,right
1780323314.708219,495,right
1780323314.728169,513,right
1780323314.749315,538,right
1780323314.769378,528,right
1780323314.790321,506,right
1780323314.806903,527,right
1780323314.827203,526,right
1780323314.847203,505,right
1780323314.868170,472,right
1780323314.888263,499,right
1780323314.908465,510,right
1780323314.929920,505,right
1780323314.949923,503,right
1780323314.970384,532,right
1780323314.990927,504,right
1780323315.011032,536,right
1780323315.027030,543,right
1780323315.048354,541,right
1780323315.068170,543,right
1780323315.089171,545,right
1780323315.109945,542,right
1780323315.130368,525,right
1780323315.150950,512,right
1780323315.171416,528,right
1780323315.187203,518,right
1780323315.207203,521,right
1780323315.229065,516,right
1780323315.248170,538,right
1780323315.269371,556,right
1780323315.289373,505,right
1780323315.310392,527,right
1780323315.330975,540,right
1780323315.351398,506,right
1780323315.368054,494,right
1780323315.388352,533,right
1780323315.408360,523,right
1780323315.429349,549,right
1780323315.449347,525,right
1780323315.470415,539,right
1780323315.490997,521,right
1780323315.511420,518,right
1780323315.527842,539,right
1780323315.548028,548,right
1780323315.568339,560,right
1780323315.588346,536,right
1780323315.609433,521,right
1780323315.630016,564,right
1780323315.650440,537,right
1780323315.670931,506,right
1780323315.691445,537,right
1780323315.707474,516,right
1780323315.728402,523,right
1780323315.748170,514,right
1780323315.769526,510,right
1780323315.789540,553,right
1780323315.810461,515,right
1780323315.831044,480,right
1780323315.851046,543,right
1780323315.872059,523,right
1780323315.892050,510,right
1780323315.908214,542,right
1780323315.929172,494,right
1780323315.949480,501,right
1780323315.970063,520,right
1780323315.990486,545,right
1780323316.011068,547,right
1780323316.031171,546,right
1780323316.052074,527,right
1780323316.072239,527,right
1780323316.089170,528,right
1780323316.109503,540,right
1780323316.129347,524,right
1780323316.150087,524,right
1780323316.171091,552,right
1780323316.191093,535,right
1780323316.211517,515,right
1780323316.231696,542,right
1780323316.248024,504,right
1780323316.269171,524,right
1780323316.289527,536,right
1780323316.310177,503,right
1780323316.330533,550,right
1780323316.351116,487,right
1780323316.371176,517,right
1780323316.392401,494,right
1780323316.412544,514,right
1780323316.429170,480,right
1780323316.449129,526,right
1780323316.470132,488,right
1780323316.490134,517,right
1780323316.510558,526,right
1780323316.531140,494,right
1780323316.551564,472,right
1780323316.572028,543,right
1780323316.588171,501,right
1780323316.608371,496,right
1780323316.629574,519,right
1780323316.650156,545,right
1780323316.670579,508,right
1780323316.691162,529,right
1780323316.711586,516,right
1780323316.732168,520,right
1780323316.752591,496,right
1780323316.773172,528,right
1780323316.793094,497,right
1780323316.809599,462,right
1780323316.829498,515,right
1780323316.850605,534,right
1780323316.871263,524,right
1780323316.891610,524,right
1780323316.912175,485,right
1780323316.932677,512,right
1780323316.953172,515,right
1780323316.973373,495,right
1780323316.990203,508,right
1780323317.010626,499,right
1780323317.031209,512,right
1780323317.051552,507,right
1780323317.072215,532,right
1780323317.092088,535,right
1780323317.112832,595,right
1780323317.132941,560,right
1780323317.149646,558,right
1780323317.170228,544,right
1780323317.190308,558,right
1780323317.211033,519,right
1780323317.231056,562,right
1780323317.252240,516,right
1780323317.272518,521,right
1780323317.292986,555,right
1780323317.313270,525,right
1780323317.329869,542,right
1780323317.350318,542,right
1780323317.371376,486,right
1780323317.391191,537,right
1780323317.412261,506,right
1780323317.432246,488,right
1780323317.452394,519,right
1780323317.473231,483,right
1780323317.489604,508,right
1780323317.510129,532,right
1780323317.530698,496,right
1780323317.551081,481,right
1780323317.571589,529,right
1780323317.591926,557,right
1780323317.612370,530,right
1780323317.633407,517,right
1780323317.653319,589,right
1780323317.673829,556,right
1780323317.694719,548,right
1780323317.711239,538,right
1780323317.731200,528,right
1780323317.751750,563,right
1780323317.772379,527,right
1780323317.792550,585,right
1780323317.813157,553,right
1780323317.833405,517,right
1780323317.854055,519,right
1780323317.870654,510,right
1780323317.891327,514,right
1780323317.911785,515,right
1780323317.932204,491,right
1780323317.952756,494,right
1780323317.973339,499,right
1780323317.993762,534,right
1780323318.014432,522,right
1780323318.034347,489,right
1780323318.050770,527,right
1780323318.071330,492,right
1780323318.091775,518,right
1780323318.112380,518,right
1780323318.132484,526,right
1780323318.152951,519,right
1780323318.173627,528,right
1780323318.193509,531,right
1780323318.214792,548,right
1780323318.230586,520,right
1780323318.251686,521,right
1780323318.272380,526,right
1780323318.292078,521,right
1780323318.313385,557,right
1780323318.333178,565,right
1780323318.354065,529,right
1780323318.374040,494,right
1780323318.390857,513,right
1780323318.411418,509,right
1780323318.431599,488,right
1780323318.452488,498,right
1780323318.472576,511,right
1780323318.493201,485,right
1780323318.513417,521,right
1780323318.534429,528,right
1780323318.554740,502,right
1780323318.575409,532,right
1780323318.595842,527,right
1780323318.612427,490,right
1780323318.632174,526,right
1780323318.653066,543,right
1780323318.673189,537,right
1780323318.693076,529,right
1780323318.714105,535,right
1780323318.734658,520,right
1780323318.755442,514,right
1780323318.771813,550,right
1780323318.792170,569,right
1780323318.812731,511,right
1780323318.833503,506,right
1780323318.853880,533,right
1780323318.874463,519,right
1780323318.894886,513,right
1780323318.915114,527,right
1780323318.935892,518,right
1780323318.952474,543,right
1780323318.971975,521,right
1780323318.992174,536,right
1780323319.013482,533,right
1780323319.033905,540,right
1780323319.054171,513,right
1780323319.074639,486,right
1780323319.095493,469,right
1780323319.111916,552,right
1780323319.132171,504,right
1780323319.152922,494,right
1780323319.172878,504,right
1780323319.193928,552,right
1780323319.214218,534,right
1780323319.234933,543,right
1780323319.255171,476,right
1780323319.275402,520,right
1780323319.291941,525,right
1780323319.312523,532,right
1780323319.332180,525,right
1780323319.353020,481,right
1780323319.373952,551,right
1780323319.394534,472,right
1780323319.414958,505,right
1780323319.435540,511,right
1780323319.455175,511,right
1780323319.476019,487,right
1780323319.496966,503,right
1780323319.513362,530,right
1780323319.533974,501,right
1780323319.554557,506,right
1780323319.574669,524,right
1780323319.595563,558,right
1780323319.615565,522,right
1780323319.635987,498,right
1780323319.656400,504,right
1780323319.672993,565,right
1780323319.693068,520,right
1780323319.713999,499,right
1780323319.734581,529,right
1780323319.754172,515,right
1780323319.775398,552,right
1780323319.796019,560,right
1780323319.816593,510,right
1780323319.837016,558,right
1780323319.853173,507,right
1780323319.873600,521,right
1780323319.894604,536,right
1780323319.914607,519,right
1780323319.935025,518,right
1780323319.955172,492,right
1780323319.975396,554,right
1780323319.996618,498,right
1780323320.013040,471,right
1780323320.033173,524,right
1780323320.054172,495,right
1780323320.074628,522,right
1780323320.095053,505,right
1780323320.115634,509,right
1780323320.136057,518,right
1780323320.156172,470,right
1780323320.177063,525,right
1780323320.193062,536,right
1780323320.213647,541,right
1780323320.234070,512,right
1780323320.254171,499,right
1780323320.275076,529,right
1780323320.295659,533,right
1780323320.316030,484,right
1780323320.336664,519,right
1780323320.353087,488,right
1780323320.377376,504,right
1780323320.394092,521,right
1780323320.414034,508,right
1780323320.435039,530,right
1780323320.455634,515,right
1780323320.475638,509,right
1780323320.496335,481,right
1780323320.516340,449,right
1780323320.537344,498,right
1780323320.557349,464,right
1780323320.573353,467,right
1780323320.594357,542,right
1780323320.614362,479,right
1780323320.635705,513,right
1780323320.655371,552,right
1780323320.676033,544,right
1780323320.697134,526,right
1780323320.717196,519,right
1780323320.734139,501,right
1780323320.754722,484,right
1780323320.774734,501,right
1780323320.795728,504,right
1780323320.815577,535,right
1780323320.836733,471,right
1780323320.856173,485,right
1780323320.877159,517,right
1780323320.897197,503,right
1780323320.914165,491,right
1780323320.934747,491,right
1780323320.955173,501,right
1780323320.975387,471,right
